input	kind	barcode	threshold	raw_complexity	imp_complexity	gain
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0X:O2:11	177.524	76	0	-76
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0X:O9:03	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0X:W1:10	177.524	41	0	-41
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0X:W2:07	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0Y:G2:12	177.524	44	0	-44
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0Y:G9:11	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0Y:H8:02	177.524	65	0	-65
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:0Y:N7:03	177.524	131	0	-131
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:16:R7:02	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:23:66:05	177.524	700	1935	1235
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:24:90:12	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:39:P0:09	177.524	47	0	-47
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:47:76:10	177.524	59	0	-59
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:47:98:09	177.524	131	1	-130
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:47:W6:06	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:56:H8:05	177.524	44	0	-44
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:56:Q8:03	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:67:98:09	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:67:J0:04	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:79:45:05	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:80:U5:09	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:95:28:07	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:95:29:08	177.524	38	0	-38
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:95:H2:12	177.524	41	0	-41
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:A4:Y5:01	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:A7:N7:03	177.524	46	0	-46
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:B1:Q8:02	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:B5:F8:01	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:B5:G1:10	177.524	105	0	-105
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:D2:F3:12	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:D9:B3:11	177.524	33	0	-33
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E3:A0:11	177.524	95	0	-95
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E3:C9:08	177.524	28	0	-28
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E3:J4:09	177.524	86	0	-86
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E3:V0:12	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E3:Y5:02	177.524	95	0	-95
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:E4:E2:11	177.524	88	0	-88
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:F2:X8:12	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:F6:J0:09	177.524	19	0	-19
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:G7:G1:10	177.524	54	0	-54
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:H6:0R:12	177.524	40	0	-40
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:J1:L6:12	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:J1:M0:12	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:L6:56:04	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:L6:J6:09	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:M4:G8:01	177.524	46	0	-46
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:M8:Y1:08	177.524	2352	622	-1730
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N6:B3:11	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N9:28:01	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N9:F3:12	177.524	116	0	-116
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N9:H3:05	177.524	38	0	-38
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N9:L8:12	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:N9:O2:09	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:O7:08:08	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:Q4:69:09	177.524	38	0	-38
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:Q7:S6:02	177.524	28	0	-28
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S3:E6:03	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S3:J6:09	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:0I:11	177.524	42	0	-42
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:45:09	177.524	105	0	-105
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:H8:09	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:J0:08	177.524	51	0	-51
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:J6:09	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S7:L4:12	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S8:56:04	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:S8:98:11	177.524	42	0	-42
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:T6:C4:05	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:V1:0I:07	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:V5:72:02	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:V6:24:12	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:V9:97:03	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:W8:45:05	177.524	28	0	-28
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:0R:04	177.524	80	0	-80
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:56:04	177.524	78	22	-56
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:B3:02	177.524	50	0	-50
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:L7:12	177.524	43	0	-43
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:M8:12	177.524	28	0	-28
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:O1:09	177.524	164	0	-164
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:X5:W2:03	177.524	39	0	-39
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:Y8:E8:02	177.524	28	0	-28
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:Z9:E2:12	177.524	55	0	-55
MAGIC	dense	293T_TFF1_DNA_Pool-2_12B:Z9:H2:12	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:04:G4:03	177.524	51	0	-51
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:09:03	177.524	33	0	-33
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:0R:03	177.524	123	0	-123
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:C4:01	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:D4:03	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:Q8:01	177.524	40	0	-40
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:08:Y2:03	177.524	552	211	-341
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0A:17:05	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0A:F3:01	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0D:30:03	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0H:58:03	177.524	252	0	-252
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0H:61:03	177.524	1294	8877	7583
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0M:J6:02	177.524	58	0	-58
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0T:M4:11	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0T:N4:03	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0T:X0:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0U:M8:05	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:17:05	177.524	141	0	-141
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:56:04	177.524	57	0	-57
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:94:03	177.524	130	0	-130
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:A4:03	177.524	89	0	-89
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:E2:03	177.524	105	0	-105
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:I0:01	177.524	61	0	-61
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:I0:03	177.524	70	0	-70
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:N7:03	177.524	99	0	-99
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:N7:11	177.524	115	0	-115
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:P0:01	177.524	224	0	-224
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:P3:03	177.524	62	0	-62
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:T4:03	177.524	110	0	-110
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0X:Z3:03	177.524	173	0	-173
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:24:04	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:69:03	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:72:03	177.524	42	0	-42
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:93:03	177.524	254	0	-254
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:E2:03	177.524	102	0	-102
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:G0:06	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:I1:03	177.524	51	0	-51
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:J0:01	177.524	185	0	-185
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:Q5:10	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:0Y:Y6:03	177.524	120	0	-120
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:12:J0:05	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:15:O2:01	177.524	39	0	-39
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:20:G4:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:23:V0:03	177.524	59	0	-59
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:24:J0:10	177.524	28	7	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:24:Y2:03	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:31:P4:03	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:32:O2:03	177.524	182	0	-182
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:35:O2:02	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:39:O1:03	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:47:B2:07	177.524	38	0	-38
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:47:D0:03	177.524	42	0	-42
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:47:Q8:03	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:47:X7:02	177.524	46	0	-46
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:48:77:02	177.524	49	0	-49
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:52:77:02	177.524	79	0	-79
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:55:58:03	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:59:O1:04	177.524	445	1	-444
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:60:K0:02	177.524	2425	557	-1868
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:71:B6:02	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:71:Y9:01	177.524	238	1	-237
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:75:08:05	177.524	73	0	-73
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:75:P0:01	177.524	53	0	-53
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:75:P4:03	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:75:Z3:03	177.524	62	0	-62
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:80:45:03	177.524	40	0	-40
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:80:46:03	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:80:56:04	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:80:M0:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:84:P0:01	177.524	54	0	-54
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:84:T4:01	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:88:41:03	177.524	61	0	-61
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:91:54:03	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:91:K2:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:77:06	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:A4:03	177.524	65	0	-65
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:C0:03	177.524	81	0	-81
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:E1:03	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:L8:03	177.524	59	0	-59
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:95:R2:03	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:99:54:02	177.524	96	0	-96
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:0I:03	177.524	209	0	-209
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:56:03	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:56:04	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:G1:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:L0:03	177.524	115	0	-115
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A4:R2:03	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A7:17:05	177.524	63	0	-63
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A7:M8:03	177.524	138	0	-138
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:A7:Y2:03	177.524	83	0	-83
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:B1:H6:03	177.524	88	0	-88
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:B2:0V:12	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:B5:61:03	177.524	58	1	-57
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:B6:C0:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:E3:56:04	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:E3:76:03	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:E3:P0:01	177.524	152	0	-152
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:E3:Y2:03	177.524	138	0	-138
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:E7:26:03	177.524	29	0	-29
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:F1:B2:11	177.524	33	0	-33
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:F2:98:05	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:F7:58:03	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:F7:98:11	177.524	19	0	-19
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G0:B0:03	177.524	109	0	-109
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G0:U5:11	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G3:H8:01	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G7:H2:03	177.524	29	0	-29
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G7:X3:03	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:G8:B6:05	177.524	52	0	-52
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H1:50:02	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H1:S9:03	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H1:X0:02	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H5:K2:03	177.524	19	0	-19
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H5:M0:03	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H6:B0:03	177.524	162	0	-162
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H6:T0:03	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H9:50:03	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:H9:A4:03	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:J1:80:03	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:J1:90:03	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:J1:B6:05	177.524	134	0	-134
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:J1:L7:05	177.524	27	0	-27
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:J9:K2:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K3:A6:01	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K3:K1:03	177.524	117	0	-117
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K3:S9:02	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K7:08:02	177.524	53	0	-53
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K7:D0:03	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K7:O2:04	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:K8:M0:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:L1:0R:03	177.524	48	0	-48
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:L5:V0:03	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:L6:B6:03	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:L9:O1:03	177.524	38	0	-38
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:M4:O2:03	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:M7:Y6:03	177.524	29	0	-29
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:0R:03	177.524	194	0	-194
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:28:01	177.524	80	0	-80
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:56:04	177.524	68	0	-68
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:81:02	177.524	49	0	-49
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:G5:03	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:H6:02	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:M4:03	177.524	121	0	-121
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:O6:03	177.524	58	0	-58
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:N9:X3:03	177.524	69	0	-69
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:O7:41:03	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:O7:M4:03	177.524	34	0	-34
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:O7:N8:03	177.524	45	0	-45
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:P1:J6:03	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:P1:P0:01	177.524	36	0	-36
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Q0:56:04	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Q4:F3:03	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Q4:Q0:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Q4:X7:03	177.524	24	0	-24
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:R1:A6:01	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:R1:E6:05	177.524	30	0	-30
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:R2:54:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:R2:A6:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:B3:11	177.524	35	0	-35
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:B7:03	177.524	67	0	-67
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:F3:03	177.524	67	0	-67
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:H8:03	177.524	45	0	-45
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:S6:03	177.524	37	0	-37
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S7:W2:03	177.524	191	0	-191
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S8:56:04	177.524	49	0	-49
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S8:76:03	177.524	54	0	-54
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S8:G1:03	177.524	46	0	-46
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S8:O5:01	177.524	31	0	-31
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:S8:X8:03	177.524	41	0	-41
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:U7:X0:03	177.524	137	0	-137
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V2:B6:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V2:Y6:03	177.524	73	0	-73
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V5:B2:02	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V6:56:04	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V6:84:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V6:A4:01	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V9:L7:03	177.524	59	0	-59
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:V9:T0:01	177.524	44	0	-44
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:W0:B0:03	177.524	21	0	-21
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:W0:Y2:03	177.524	26	0	-26
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:W3:F6:02	177.524	131	0	-131
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:W7:45:03	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:W8:P0:01	177.524	44	0	-44
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X2:K2:03	177.524	25	0	-25
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:30:09	177.524	44	0	-44
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:68:03	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:76:03	177.524	43	0	-43
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:98:12	177.524	49	0	-49
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:A5:03	177.524	54	0	-54
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:B2:07	177.524	71	0	-71
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:B3:02	177.524	23	0	-23
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:B3:11	177.524	47	0	-47
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:G4:02	177.524	57	0	-57
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:H6:03	177.524	40	0	-40
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:M8:03	177.524	66	0	-66
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:O1:03	177.524	61	0	-61
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:O6:03	177.524	275	0	-275
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:R2:03	177.524	57	0	-57
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X5:T0:03	177.524	132	0	-132
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X6:E2:03	177.524	39	0	-39
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X6:X0:01	177.524	74	0	-74
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:X9:R3:03	177.524	22	0	-22
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Y3:B6:01	177.524	47	0	-47
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Z2:41:03	177.524	29	0	-29
