barcode	raw	cisTopic	FITS	scOpen	MAGIC	PUscOpen	cicero	scbasset	scbasset_puscopen	scbasset_cistopic	scbasset_cistopic_puscopen
293T_TFF1_DNA_Pool-1_2A:0X:T8:12	82	2249.57	0	2.2316e+06	1.57931e+06	1.00136e+06	103.094	82	1.77171e+06	136	148
293T_TFF1_DNA_Pool-1_2A:0X:X8:10	189	1493.02	5.53953e+06	2.05071e+06	1.43198e+06	275688	222.361	189	449286	221	231
293T_TFF1_DNA_Pool-1_2A:0X:Y2:10	173	2094.91	824217	1.58193e+06	1.5846e+06	181534	206.071	173	195763	220	234
293T_TFF1_DNA_Pool-1_2A:0Y:0O:10	35	10542.8	214929	428860	36312.2	0	37.991	35	79110.7	337	368
293T_TFF1_DNA_Pool-1_2A:0Y:24:09	93	1016	2.07963e+06	1.27351e+06	794796	312537	107.58	93	178202	115	121
293T_TFF1_DNA_Pool-1_2A:0Y:F3:01	173	1551.12	0	1.33704e+06	1.3869e+06	353864	203.196	173	547965	204	219
293T_TFF1_DNA_Pool-1_2A:0Y:X8:10	118	3258.89	1.18703e+06	1.12928e+06	805446	515235	144.266	118	275008	195	209
293T_TFF1_DNA_Pool-1_2A:11:30:10	47	11444.4	0	742893	816387	80272	57.8885	47	148186	309	336
293T_TFF1_DNA_Pool-1_2A:12:T4:10	21	15269.5	0	759458	719161	0	31.5199	21	0	352	378
293T_TFF1_DNA_Pool-1_2A:28:H2:07	45	10010.9	0	801148	779300	792420	54.3576	45	1.0663e+06	336	367
293T_TFF1_DNA_Pool-1_2A:28:H6:10	122	4463.39	0	2.03579e+06	1.26593e+06	917621	144.695	122	1.57226e+06	240	256
293T_TFF1_DNA_Pool-1_2A:31:X8:10	108	1987.94	1.10834e+06	1.07146e+06	979337	147929	115.399	108	302451	160	173
293T_TFF1_DNA_Pool-1_2A:32:P0:07	71	17406.1	0	817906	1.12093e+06	644210	80.3071	71	444082	544	598
293T_TFF1_DNA_Pool-1_2A:32:Y6:10	180	11542.6	0	1.48105e+06	861918	876458	205.148	180	482643	493	521
293T_TFF1_DNA_Pool-1_2A:35:0V:10	22	2729.6	1.85637e+06	791564	788767	0	28.245	22	0	94	110
293T_TFF1_DNA_Pool-1_2A:47:02:10	70	36543.2	1.6472e+06	1.06288e+06	972372	1.7576e+06	83.1459	70	3.11216e+06	957	1051
293T_TFF1_DNA_Pool-1_2A:47:C8:10	58	2901.87	3.01008e+06	1.07487e+06	757197	254244	72.2309	58	519754	131	145
293T_TFF1_DNA_Pool-1_2A:47:P0:01	97	3356	2.029e+06	1.71347e+06	916433	1.53455e+06	120.628	97	2.30033e+06	185	202
293T_TFF1_DNA_Pool-1_2A:47:S1:10	126	1732.15	0	1.22418e+06	768731	39267.1	137.918	126	183993	170	179
293T_TFF1_DNA_Pool-1_2A:47:X7:02	41	10845.2	974257	1.44319e+06	794527	520504	53.2439	41	603647	348	388
293T_TFF1_DNA_Pool-1_2A:48:61:10	28	2333.07	2.17098e+06	1.70512e+06	32335.5	0	36.4283	28	79110.7	90	103
293T_TFF1_DNA_Pool-1_2A:48:M8:03	44	2157.26	1.59e+06	622285	770771	0	54.5283	44	0	95	100
293T_TFF1_DNA_Pool-1_2A:51:Z8:10	96	9692.31	0	1.28335e+06	972595	150694	114.821	96	314845	368	396
293T_TFF1_DNA_Pool-1_2A:59:O6:10	40	2125.36	501233	824532	606122	0	44.7995	40	0	95	100
293T_TFF1_DNA_Pool-1_2A:60:24:09	74	4169.44	0	1.31551e+06	790784	1.29687e+06	85.2372	74	1.84277e+06	186	205
293T_TFF1_DNA_Pool-1_2A:60:G1:10	33	2596.61	198900	421784	631979	974622	36.813	33	1.0669e+06	100	113
293T_TFF1_DNA_Pool-1_2A:64:G0:10	23	2273.13	1.92883e+06	693036	862153	0	28.2808	23	0	78	82
293T_TFF1_DNA_Pool-1_2A:71:0R:03	21	1828.29	0	520781	718041	210505	24.3246	21	915929	71	79
293T_TFF1_DNA_Pool-1_2A:71:Y1:10	26	2204.73	1.34822e+06	318588	776417	0	27.9483	26	0	84	91
293T_TFF1_DNA_Pool-1_2A:72:B0:03	43	27600.6	0	999765	670286	0	55.0439	43	79110.7	727	796
293T_TFF1_DNA_Pool-1_2A:76:H2:10	20	1774.21	251621	324563	768185	288458	22.4771	20	0	67	71
293T_TFF1_DNA_Pool-1_2A:76:I9:03	40	2069.09	815107	718731	750940	0	49.7661	40	0	96	103
293T_TFF1_DNA_Pool-1_2A:80:50:03	42	874.173	1.33327e+06	409169	308533	0	46.3562	42	111856	66	70
293T_TFF1_DNA_Pool-1_2A:80:H0:10	33	12854.4	443064	795473	761219	236665	40.9629	33	439336	358	389
293T_TFF1_DNA_Pool-1_2A:84:H4:10	31	3326.87	0	848865	869153	216483	39.4844	31	269717	120	128
293T_TFF1_DNA_Pool-1_2A:95:0R:10	83	2834	0	1.7667e+06	1.41434e+06	390928	102.857	83	1.08058e+06	155	172
293T_TFF1_DNA_Pool-1_2A:95:Q1:10	51	11787.4	270165	591725	781212	0	58.4242	51	0	373	399
293T_TFF1_DNA_Pool-1_2A:95:T7:02	24	1545.84	0	455240	461443	0	25.6627	24	0	67	70
293T_TFF1_DNA_Pool-1_2A:99:J3:10	42	2529.43	1.02347e+06	1.37139e+06	841089	307387	54.8851	42	465977	111	120
293T_TFF1_DNA_Pool-1_2A:A7:0R:10	35	7432.72	1.02817e+06	835077	825955	92271.5	41.698	35	79110.7	226	251
293T_TFF1_DNA_Pool-1_2A:A7:17:05	28	984.733	0	1.26864e+06	707687	449077	36.2875	28	522709	56	59
293T_TFF1_DNA_Pool-1_2A:A7:46:03	46	1166.98	1.71437e+06	1.1687e+06	733027	623011	56.9363	46	918795	76	81
293T_TFF1_DNA_Pool-1_2A:A8:F3:01	33	3923.22	375045	327761	734552	0	37.3457	33	0	131	142
293T_TFF1_DNA_Pool-1_2A:B1:54:10	29	1229.97	0	778394	557537	595563	35.6269	29	556570	63	69
293T_TFF1_DNA_Pool-1_2A:B5:61:03	43	3966.83	1.5837e+06	950527	776298	315189	51.7122	43	257692	150	160
293T_TFF1_DNA_Pool-1_2A:B5:L4:07	51	4057.71	0	528306	475400	567628	58.3948	51	382386	156	166
293T_TFF1_DNA_Pool-1_2A:B5:L4:10	32	4410.65	0	436420	519641	0	33.3965	32	0	148	166
293T_TFF1_DNA_Pool-1_2A:B5:T4:03	62	2360.88	1.55365e+06	1.17755e+06	850395	1.94582e+06	77.8014	62	1.1099e+06	126	138
293T_TFF1_DNA_Pool-1_2A:B9:F3:01	52	2897.05	1.70475e+06	1.35994e+06	785525	945859	59.5237	52	885299	130	142
293T_TFF1_DNA_Pool-1_2A:C0:X8:10	22	3868.5	0	966579	886418	0	25.8402	22	0	130	138
293T_TFF1_DNA_Pool-1_2A:C3:E2:10	610	9992.92	1.00397e+06	2.6122e+06	7.37339e+06	2.46174e+06	679.679	610	4.92917e+06	876	919
293T_TFF1_DNA_Pool-1_2A:C7:P3:10	34	1311.37	1.54566e+06	370850	629241	0	37.2979	34	0	69	72
293T_TFF1_DNA_Pool-1_2A:C8:94:10	22	1078.59	176781	436053	29869.5	225695	24.809	22	310011	52	54
293T_TFF1_DNA_Pool-1_2A:C8:X4:10	25	1183.83	287103	802722	733137	0	28.1632	25	0	57	60
293T_TFF1_DNA_Pool-1_2A:D1:L7:10	60	2794.34	2.14856e+06	1.26742e+06	795402	734293	75.4432	60	531121	141	154
293T_TFF1_DNA_Pool-1_2A:E3:50:10	64	8246.54	2.03782e+06	969911	998800	386034	72.95	64	311860	275	299
293T_TFF1_DNA_Pool-1_2A:E3:69:04	36	2229.82	449714	1.02836e+06	675764	0	45.7552	36	0	92	98
293T_TFF1_DNA_Pool-1_2A:E3:F3:10	76	7518.07	812725	1.11313e+06	829574	7.59992e+06	96.5541	76	1.05967e+07	292	318
293T_TFF1_DNA_Pool-1_2A:E3:N7:11	702	1474.39	0	2.74454e+06	7.39228e+06	1.39177e+06	781.143	702	1.13446e+06	709	734
293T_TFF1_DNA_Pool-1_2A:E3:Y2:10	88	1454.69	0	1.15942e+06	813534	5.67408e+06	102.871	88	198829	127	136
293T_TFF1_DNA_Pool-1_2A:E4:54:10	49	1662.19	2.16638e+06	1.12369e+06	870562	350986	62.5664	49	73476.7	93	98
293T_TFF1_DNA_Pool-1_2A:E7:X8:10	23	1707.56	0	369031	712986	163976	25.5062	23	223568	71	79
293T_TFF1_DNA_Pool-1_2A:F2:Q6:10	45	870.803	2.18698e+06	1.54798e+06	829245	645752	58.7439	45	631258	69	74
293T_TFF1_DNA_Pool-1_2A:F5:50:10	256	2498.36	0	2.21299e+06	2.14439e+06	7.27985e+06	292.466	256	196452	316	329
293T_TFF1_DNA_Pool-1_2A:G8:24:09	410	16868	0	2.02131e+06	2.48324e+06	881042	462.161	410	693220	821	885
293T_TFF1_DNA_Pool-1_2A:G8:72:03	25	3277.97	1.80274e+06	492017	504753	108253	29.7296	25	79110.7	108	119
293T_TFF1_DNA_Pool-1_2A:H2:F2:10	39	1872.04	0	897807	886801	487817	47.3975	39	198857	86	96
293T_TFF1_DNA_Pool-1_2A:H6:X3:07	278	1476.27	1.1302e+06	1.74739e+06	2.24811e+06	1.117e+06	315.668	278	3.81544e+06	307	325
293T_TFF1_DNA_Pool-1_2A:H6:X3:10	44	1910.09	1.1964e+06	902669	748004	955331	54.0878	44	470232	95	102
293T_TFF1_DNA_Pool-1_2A:I7:E2:10	75	4147.48	0	1.84123e+06	1.18785e+06	1.08339e+07	91.2694	75	130931	189	201
293T_TFF1_DNA_Pool-1_2A:J1:0B:03	62	3116.88	1.0882e+06	1.07732e+06	786643	49467.1	75.1685	62	69581.2	141	151
293T_TFF1_DNA_Pool-1_2A:J1:45:10	46	2684.32	2.21532e+06	908836	833348	0	55.4572	46	0	117	126
293T_TFF1_DNA_Pool-1_2A:J1:46:10	125	1320.34	0	1.75022e+06	1.2396e+06	1.46229e+06	144.365	125	1.10149e+06	157	169
293T_TFF1_DNA_Pool-1_2A:J1:54:10	129	5601.54	0	1.26762e+06	1.11209e+06	1.30323e+06	156.849	129	1.15907e+06	269	291
293T_TFF1_DNA_Pool-1_2A:J1:G8:10	45	10545.7	0	865478	724258	669954	53.411	45	975311	325	357
293T_TFF1_DNA_Pool-1_2A:J1:Q6:10	145	3255.57	0	1.7046e+06	1.84642e+06	835620	177.083	145	570621	228	251
293T_TFF1_DNA_Pool-1_2A:J1:T0:10	89	2108.96	0	1.0669e+06	1.02078e+06	353181	102.154	89	443438	141	153
293T_TFF1_DNA_Pool-1_2A:J1:W2:08	85	11618.9	0	1.042e+06	865335	188511	100.951	85	255115	374	402
293T_TFF1_DNA_Pool-1_2A:J1:Y2:10	103	857.519	2.4643e+06	1.76745e+06	953721	1.12979e+06	119.721	103	1.11537e+06	117	121
293T_TFF1_DNA_Pool-1_2A:J9:F6:02	146	7448.13	0	1.35428e+06	1.03531e+06	316962	166.412	146	275990	337	363
293T_TFF1_DNA_Pool-1_2A:J9:T0:10	24	2866.34	0	665876	726869	0	30.8954	24	2.79215e-31	100	110
293T_TFF1_DNA_Pool-1_2A:K3:X4:03	651	11926.6	0	2.67284e+06	9.25021e+06	680592	729.226	651	789800	910	956
293T_TFF1_DNA_Pool-1_2A:K4:T2:03	120	8823.48	2.90512e+06	1.5788e+06	4.11985e+06	171993	140.302	120	240820	359	387
293T_TFF1_DNA_Pool-1_2A:K7:0N:03	20	2413.88	1.97296e+06	554621	769463	595395	25.0949	20	1.763e+06	84	94
293T_TFF1_DNA_Pool-1_2A:K7:17:05	39	8020.41	1.71687e+06	385996	255219	534930	41.515	39	760461	250	274
293T_TFF1_DNA_Pool-1_2A:K7:G5:03	136	16257.1	458335	1.66381e+06	1.19165e+06	599708	156.158	136	691741	528	570
293T_TFF1_DNA_Pool-1_2A:K7:W2:10	20	2370.28	0	341846	706034	62846.7	24.7847	20	122875	82	89
293T_TFF1_DNA_Pool-1_2A:K7:X8:10	359	3133.36	4.21391e+06	2.48517e+06	5.66573e+06	580454	408.184	359	583128	434	455
293T_TFF1_DNA_Pool-1_2A:L1:45:07	36	3056.91	1.87635e+06	799503	779488	0	40.4376	36	0	116	125
293T_TFF1_DNA_Pool-1_2A:L2:L4:04	29	2339.39	294335	793066	742197	6.45225e+06	33.4592	29	1.07955e+07	93	100
293T_TFF1_DNA_Pool-1_2A:L6:33:10	33	1549.13	0	1.32461e+06	985275	1.88389e+06	41.5216	33	4.73494e+06	72	77
293T_TFF1_DNA_Pool-1_2A:L6:F3:07	35	1861.35	0	419515	743351	0	42.2306	35	0	84	90
293T_TFF1_DNA_Pool-1_2A:L9:C8:10	23	941.438	761824	1.21916e+06	753505	18934.6	27.1571	23	0	49	53
293T_TFF1_DNA_Pool-1_2A:L9:T8:10	21	1447.64	94627.9	489100	617045	0	26.1194	21	0	59	64
293T_TFF1_DNA_Pool-1_2A:M3:0N:10	25	3767.43	0	440052	814051	167106	27.2115	25	0	126	135
293T_TFF1_DNA_Pool-1_2A:M4:G1:10	38	988.299	1.26844e+06	663951	252525	348169	42.5137	38	1.15294e+06	64	67
293T_TFF1_DNA_Pool-1_2A:M8:K2:10	29	25441.9	691878	1.05793e+06	665553	1.64324e+07	32.0674	29	2.54911e+06	632	693
293T_TFF1_DNA_Pool-1_2A:N1:H8:10	24	2672.76	772868	420573	780948	0	27.513	24	53712.1	98	106
293T_TFF1_DNA_Pool-1_2A:N9:28:01	40	3047.12	0	621301	483546	0	45.8792	40	0	123	133
293T_TFF1_DNA_Pool-1_2A:N9:A0:11	35	5908.11	1.03107e+06	868767	814261	49063.4	42.6724	35	267312	187	218
293T_TFF1_DNA_Pool-1_2A:N9:E8:10	32	8532.87	0	1.82864e+06	739725	4.3551e+06	42.6634	32	1.25683e+07	265	285
293T_TFF1_DNA_Pool-1_2A:N9:H0:03	105	1439.13	0	1.34813e+06	928774	435619	125.768	105	128601	142	149
293T_TFF1_DNA_Pool-1_2A:N9:P0:04	41	2058.39	2.17549e+06	994410	895216	857994	51.8877	41	1.10508e+06	95	103
293T_TFF1_DNA_Pool-1_2A:O0:W2:08	24	4041.03	0	485482	774637	0	28.0275	24	0	129	135
293T_TFF1_DNA_Pool-1_2A:O3:L6:03	27	958.496	2.40738e+06	929766	775413	989439	32.6253	27	1.08723e+06	52	54
293T_TFF1_DNA_Pool-1_2A:O3:X7:04	40	3899.85	1.71599e+06	630569	723509	303294	42.8773	40	765723	140	156
293T_TFF1_DNA_Pool-1_2A:O7:18:10	34	3783.15	0	691376	730329	108011	38.4652	34	217209	129	137
293T_TFF1_DNA_Pool-1_2A:O7:69:10	33	3280.76	206922	854478	882181	0	38.9452	33	0	115	126
293T_TFF1_DNA_Pool-1_2A:O7:R2:03	26	421.077	1.6463e+06	889009	763209	484162	32.6525	26	208155	37	40
293T_TFF1_DNA_Pool-1_2A:O8:90:10	42	13029.5	0	646370	685911	563890	47.3453	42	924142	345	373
293T_TFF1_DNA_Pool-1_2A:O8:T4:10	26	1771.15	1.85033e+06	806925	816502	239258	35.5418	26	380058	77	81
293T_TFF1_DNA_Pool-1_2A:O8:Y6:03	31	2901.62	0	656484	714339	59531.9	34.2955	31	390408	107	118
293T_TFF1_DNA_Pool-1_2A:P1:56:10	27	1367.55	1.85858e+06	522288	792770	2.76608e+06	28.8289	27	1.62981e+06	65	69
293T_TFF1_DNA_Pool-1_2A:P5:X8:10	28	2602.83	512511	644271	818840	414246	32.9705	28	0	100	104
293T_TFF1_DNA_Pool-1_2A:R1:O9:10	29	1176.33	1.8723e+06	889091	777750	1.70265e+06	34.6611	29	0	61	62
293T_TFF1_DNA_Pool-1_2A:R1:T2:07	2932	681136	8.99266e+06	4.58633e+06	6.33539e+06	1.83179e+06	3164.82	2932	2.46496e+06	18836	19636
293T_TFF1_DNA_Pool-1_2A:R5:T4:03	45	2772.11	0	907485	852903	616420	54.5684	45	852796	118	130
293T_TFF1_DNA_Pool-1_2A:S7:0W:10	132	2179.35	0	1.72409e+06	1.16311e+06	634938	160.299	132	651532	188	202
293T_TFF1_DNA_Pool-1_2A:S7:17:03	36	7143.01	2.12611e+06	931177	701490	60835.9	49.813	36	0	228	244
293T_TFF1_DNA_Pool-1_2A:S7:45:11	228	9758.21	6.56913e+06	1.99667e+06	1.31267e+06	555840	267.699	228	1.20004e+06	472	505
293T_TFF1_DNA_Pool-1_2A:S7:81:10	35	1708.83	2.26597e+06	1.08215e+06	766140	0	43.2979	35	0	78	85
293T_TFF1_DNA_Pool-1_2A:S7:B6:10	270	1416.46	1.59101e+06	2.14918e+06	2.7914e+06	1.28787e+06	303.977	270	1.16725e+06	298	307
293T_TFF1_DNA_Pool-1_2A:S7:P0:10	81	10985.5	0	1.04702e+06	881406	0	92.689	81	0	384	413
293T_TFF1_DNA_Pool-1_2A:S7:Y6:02	58	3604	0	727416	717320	389750	64.7031	58	306224	148	159
293T_TFF1_DNA_Pool-1_2A:S8:08:03	36	1835.33	0	787817	664378	56723.9	42.042	36	1.07978e+06	84	89
293T_TFF1_DNA_Pool-1_2A:S8:25:07	45	862.448	1.66361e+06	512238	736210	0	49.868	45	0	69	71
293T_TFF1_DNA_Pool-1_2A:S8:25:10	53	16566.2	0	1.02436e+06	832926	250676	60.9774	53	313219	438	486
293T_TFF1_DNA_Pool-1_2A:S8:F2:03	72	3496.82	1.6297e+06	917657	1.04421e+06	202706	84.7902	72	353904	160	175
293T_TFF1_DNA_Pool-1_2A:T2:S9:04	507	10958.4	1.3304e+06	2.4841e+06	5.18922e+06	816468	578.256	507	1.57598e+06	790	840
293T_TFF1_DNA_Pool-1_2A:T5:M8:10	34	2956.59	0	600054	717904	0	38.3252	34	0	111	129
293T_TFF1_DNA_Pool-1_2A:U3:94:03	56	25735.4	0	957547	853434	75392.3	66.4302	56	234213	653	710
293T_TFF1_DNA_Pool-1_2A:U8:24:10	32	628.915	1.3985e+06	344029	182876	202591	32.8904	32	53712.1	50	55
293T_TFF1_DNA_Pool-1_2A:U8:C8:10	68	6259.47	1.51499e+06	1.2212e+06	934213	597159	83.9074	68	600143	228	251
293T_TFF1_DNA_Pool-1_2A:V1:G4:03	22	1338.81	1.79421e+06	777794	643438	256059	24.607	22	0	60	66
293T_TFF1_DNA_Pool-1_2A:V1:O6:10	30	3189.57	1.86924e+06	812992	790577	0	36.8722	30	0	111	119
293T_TFF1_DNA_Pool-1_2A:V2:18:10	23	5352.08	288458	583567	705329	0	25.5534	23	0	154	169
293T_TFF1_DNA_Pool-1_2A:V2:O5:10	24	1666.38	1.67706e+06	956907	813600	290324	31.6582	24	207635	67	70
293T_TFF1_DNA_Pool-1_2A:V2:T4:10	48	17390.9	0	706153	936559	107713	56.2319	48	209082	537	584
293T_TFF1_DNA_Pool-1_2A:V2:T8:12	19	3220.23	1.73731e+06	206881	592373	0	19.0572	19	0	104	116
293T_TFF1_DNA_Pool-1_2A:V9:93:10	46	3350.37	1.84547e+06	841517	898861	1.12857e+06	54.1989	46	1.28172e+06	135	149
293T_TFF1_DNA_Pool-1_2A:W4:54:10	31	647.431	518086	887787	882972	2.23646e+06	39.5771	31	2.61797e+06	49	55
293T_TFF1_DNA_Pool-1_2A:W7:26:10	315	6866.77	0	1.82185e+06	2.39342e+06	1.23976e+06	349.438	315	932229	492	520
293T_TFF1_DNA_Pool-1_2A:X5:30:09	55	1313.32	1.84125e+06	1.48393e+06	901985	917537	68.8347	55	0	88	92
293T_TFF1_DNA_Pool-1_2A:X5:B2:07	90	1093.83	0	914896	1.11177e+06	148302	103.228	90	283892	116	122
293T_TFF1_DNA_Pool-1_2A:X5:M8:10	155	9415.42	0	1.80711e+06	960529	1.69674e+06	176.071	155	1.80446e+06	413	445
293T_TFF1_DNA_Pool-1_2A:X5:M8:12	60	1945.99	0	1.33633e+06	2.28029e+06	3.15955e+06	72.6186	60	278704	110	122
293T_TFF1_DNA_Pool-1_2A:X5:R2:03	45	2511.12	137358	888528	699590	393509	52.3033	45	716743	112	125
293T_TFF1_DNA_Pool-1_2A:X5:U6:10	77	2030.74	0	1.02353e+06	737510	7.76156e+06	91.7742	77	732895	130	140
293T_TFF1_DNA_Pool-1_2A:X5:X8:10	152	4739.72	705830	1.52892e+06	780359	173612	184.732	152	257320	271	290
293T_TFF1_DNA_Pool-1_2A:X6:N7:03	34	3508.28	1.38904e+06	760846	749845	637680	44.3477	34	1.42161e+06	128	138
293T_TFF1_DNA_Pool-1_2A:Y7:0R:10	26	1674.6	0	939281	812025	522127	33.0962	26	492280	71	76
293T_TFF1_DNA_Pool-1_2A:Y8:S9:10	24	970.952	0	614589	687994	539115	27.0255	24	375968	51	54
293T_TFF1_DNA_Pool-1_2A:Z1:W6:10	51	1005.16	198919	1.60101e+06	811927	466703	60.1093	51	143392	78	84
293T_TFF1_DNA_Pool-1_2A:Z2:54:10	236	18382.1	0	1.70717e+06	2.84929e+06	6.42182e+06	266.888	236	1.15098e+07	679	712
293T_TFF1_DNA_Pool-1_2A:Z2:T4:10	23	685.101	1.60111e+06	204949	14025.7	0	25.0734	23	53712.1	41	43
293T_TFF1_DNA_Pool-1_2A:Z5:M8:10	33	1005.78	2.58845e+06	953195	851816	1.03097e+06	45.4959	33	1.30648e+06	61	67
293T_TFF1_DNA_Pool-1_2A:Z6:Q1:10	24	2083.92	1.78501e+06	766421	775728	75462.4	26.2766	24	148037	80	87
293T_TFF1_DNA_Pool-1_2A:Z9:P0:10	25	894.318	741909	685611	28483.7	1.80352e+06	29.3563	25	3.35755e+06	49	52
293T_TFF1_DNA_Pool-1_2A:Z9:Y6:03	48	1725.28	1.07027e+06	1.00033e+06	654103	181519	56.5397	48	273615	93	97
293T_TFF1_DNA_Pool-1_3H:0X:E9:09	124	4876.5	0	1.18599e+06	1.05241e+06	443767	146.313	124	367795	247	265
293T_TFF1_DNA_Pool-1_3H:0X:F3:10	98	3401.49	2.67016e+06	1.23269e+06	734261	563761	111.798	98	1.0238e+06	189	208
293T_TFF1_DNA_Pool-1_3H:0X:K5:02	48	1784.05	791612	820873	827886	212718	58.0004	48	313938	93	101
293T_TFF1_DNA_Pool-1_3H:0Y:J6:09	86	3564.63	0	1.65702e+06	4.34685e+06	907688	102.406	86	316182	177	189
293T_TFF1_DNA_Pool-1_3H:0Y:T2:05	56	4111.69	758233	1.10473e+06	757046	183239	63.9368	56	317554	163	177
293T_TFF1_DNA_Pool-1_3H:28:F2:11	27	1182.45	1.09715e+06	826920	796768	87191.4	35.5556	27	199100	61	65
293T_TFF1_DNA_Pool-1_3H:47:L0:11	30	1234.74	779389	712301	720001	0	35.6939	30	0	65	70
293T_TFF1_DNA_Pool-1_3H:51:J3:02	20	738.822	2.07255e+06	623942	731168	0	20.9779	20	0	40	40
293T_TFF1_DNA_Pool-1_3H:56:X3:02	24	746.135	485471	1.22259e+06	1.05826e+06	0	32.4653	24	0	44	46
293T_TFF1_DNA_Pool-1_3H:76:49:08	23	3325.09	1.62853e+06	589496	28054.4	3.89809e+06	25.8547	23	7.65366e+06	112	123
293T_TFF1_DNA_Pool-1_3H:83:X3:07	45	967.502	2.06517e+06	924341	161681	0	52.8879	45	979570	71	74
293T_TFF1_DNA_Pool-1_3H:92:M8:07	33	8391.66	1.84681e+06	790787	803047	110129	37.803	33	0	276	298
293T_TFF1_DNA_Pool-1_3H:95:20:06	84	9367.5	4.50854e+06	1.15681e+06	798516	1.25709e+07	98.3896	84	4.89636e+06	324	347
293T_TFF1_DNA_Pool-1_3H:95:54:09	122	4818.36	1.62896e+06	1.30363e+06	797671	380662	146.646	122	111856	244	257
293T_TFF1_DNA_Pool-1_3H:95:G8:01	120	2344.58	2.63826e+06	1.536e+06	1.14295e+06	1.48293e+06	142.376	120	1.65483e+06	176	192
293T_TFF1_DNA_Pool-1_3H:B5:H6:03	29	5259.82	0	936220	668777	148765	33.1524	29	0	159	171
293T_TFF1_DNA_Pool-1_3H:B5:M0:09	49	2694.7	0	583431	664624	207012	54.8596	49	1.20949e+06	120	123
293T_TFF1_DNA_Pool-1_3H:B5:S5:12	96	14546.1	0	1.22159e+06	1.34385e+06	470712	117.206	96	770864	520	566
293T_TFF1_DNA_Pool-1_3H:B6:08:03	21	3016.79	1.09712e+06	1.41866e+06	818957	1.08086e+06	27.4784	21	948267	100	113
293T_TFF1_DNA_Pool-1_3H:C4:17:09	36	5875.01	0	762975	596668	593998	44.8197	36	111856	190	207
293T_TFF1_DNA_Pool-1_3H:C8:M4:09	38	10421.4	0	725444	666713	1.06635e+06	45.933	38	79110.7	332	355
293T_TFF1_DNA_Pool-1_3H:D9:W2:09	22	11072.3	0	321830	641277	0	26.2002	22	0	309	336
293T_TFF1_DNA_Pool-1_3H:E3:61:09	44	1969.11	0	1.99919e+06	760696	7.64792e+06	56.1053	44	1.43583e+06	93	101
293T_TFF1_DNA_Pool-1_3H:E4:B0:05	36	629.915	0	876573	841726	1.47543e+06	43.5714	36	219028	52	58
293T_TFF1_DNA_Pool-1_3H:F2:Y1:01	41	6625.86	1.50755e+06	1.05903e+06	826646	0	47.2492	41	0	218	236
293T_TFF1_DNA_Pool-1_3H:G4:T7:02	53	10069.1	0	700206	648460	26916.7	59.726	53	128534	333	351
293T_TFF1_DNA_Pool-1_3H:H2:T4:09	51	9892.2	0	862800	747175	329857	60.4985	51	339815	340	370
293T_TFF1_DNA_Pool-1_3H:I4:F3:09	36	4052.57	0	887368	735374	792776	41.9195	36	125723	143	156
293T_TFF1_DNA_Pool-1_3H:J1:49:08	69	10981.7	1.50889e+06	888823	810958	320963	81.4442	69	178408	388	419
293T_TFF1_DNA_Pool-1_3H:J1:A2:02	43	1581.87	1.81596e+06	704619	818531	0	51.4718	43	0	84	90
293T_TFF1_DNA_Pool-1_3H:J1:B2:11	56	3248.29	1.37489e+06	1.00409e+06	846548	63743.6	61.8529	56	53712.1	136	147
293T_TFF1_DNA_Pool-1_3H:K3:E2:12	22	12066.8	0	342568	801038	145213	25.6646	22	86266	360	398
293T_TFF1_DNA_Pool-1_3H:K7:E6:10	31	1719.06	2.07037e+06	645045	646360	435037	39.9758	31	704991	80	90
293T_TFF1_DNA_Pool-1_3H:L9:0V:03	26	2912.46	1.56821e+06	803999	764054	710651	31.8477	26	697103	106	115
293T_TFF1_DNA_Pool-1_3H:N9:0N:11	89	2040.58	0	1.01682e+06	1.02824e+06	494893	105.672	89	0	139	146
293T_TFF1_DNA_Pool-1_3H:O8:50:11	27	824.905	0	845878	932906	316556	32.5993	27	534680	48	50
293T_TFF1_DNA_Pool-1_3H:O8:Y1:09	28	4383.97	2.49423e+06	933849	757777	0	32.6354	28	0	142	154
293T_TFF1_DNA_Pool-1_3H:P2:0N:11	31	1342.39	0	380400	767236	0	35.9717	31	0	64	68
293T_TFF1_DNA_Pool-1_3H:P5:J4:01	106	4567.4	0	1.19186e+06	996871	355300	123.105	106	533645	224	243
293T_TFF1_DNA_Pool-1_3H:P6:Y5:03	23	844.129	0	245893	18789.1	100660	24.0582	23	123266	45	49
293T_TFF1_DNA_Pool-1_3H:R6:T7:02	38	1705.95	2.20956e+06	508191	756723	102484	43.7949	38	0	83	87
293T_TFF1_DNA_Pool-1_3H:R6:X8:09	37	3186.3	0	563555	798503	1.27422e+06	39.7659	37	492890	120	132
293T_TFF1_DNA_Pool-1_3H:R9:56:07	21	1278.45	0	493878	768496	4.28807e+06	23.8437	21	705833	55	64
293T_TFF1_DNA_Pool-1_3H:S0:T0:09	31	1461.49	0	766380	800672	1.11184e+06	38.9719	31	1.33567e+06	73	79
293T_TFF1_DNA_Pool-1_3H:S7:Y6:02	79	26022.3	0	1.45185e+06	958243	894744	90.9753	79	601838	708	763
293T_TFF1_DNA_Pool-1_3H:S8:A2:02	46	4717.41	0	701065	783339	197417	54.2883	46	0	168	181
